-0.000691923	0.592788577	0
-0.00013273	0.571899199	0.183299998
0.000869227	0.553957231	0.516799994
0.001897388	0.540292907	0.85019999
0.002897004	0.528587034	1.183599986
0.003918036	0.515072667	1.517099982
0.004944234	0.502480485	1.850499978
0.005918228	0.492087196	2.183899974
0.006937291	0.481858608	2.51739997
0.007952849	0.471587904	2.850799966
0.008986315	0.462299487	3.184199961
0.009891773	0.45280391	3.517699957
0.010929461	0.444834892	3.851099953
0.011941819	0.435245025	4.184499949
0.012914124	0.428750634	4.517999945
0.01393502	0.422031379	4.851399941
0.014939762	0.413791035	5.184799937
0.015885219	0.406090293	5.518199933
0.016925339	0.39690565	5.851699929
0.017933529	0.38871016	6.185099925
0.018933062	0.379099524	6.518499921
0.019898921	0.371181171	6.851999917
0.02091131	0.363039011	7.185399913
0.021945843	0.356854612	7.518799909
0.022965895	0.349793638	7.852299905
0.023937903	0.341736834	8.185699901
0.02491202	0.335347952	8.519099897
0.025931019	0.328524362	8.852599893
0.02694861	0.322038179	9.185999889
0.027916305	0.317615758	9.519399885
0.028938415	0.311126379	9.852899881
0.029900789	0.304168109	10.18629988
0.030866582	0.298470918	10.51969987
0.031920448	0.292257066	10.85319987
0.032959346	0.285680092	11.18659986
0.033936586	0.282546794	11.51999986
0.034935173	0.27626253	11.85339986
0.035954129	0.271273633	12.18689985
0.036934607	0.266796053	12.52029985
0.037930176	0.262268568	12.85379984
0.038918082	0.257438514	13.18719984
0.03994517	0.251618843	13.52059984
0.04091293	0.249100004	13.85399983
0.041930869	0.245978464	14.18749983
0.042963322	0.242722431	14.52089982
0.043961987	0.239242744	14.85429982
0.044985142	0.235359068	15.18779982
0.045917913	0.232219301	15.52119981
0.046975732	0.227289769	15.85459981
0.047931097	0.222566207	16.1880998
0.048904024	0.217562298	16.5214998
0.049972702	0.213382937	16.8548998
0.0508972	0.207685191	17.18839979
0.051972099	0.202812492	17.52179979
0.052955803	0.199737157	17.85519978
0.053919282	0.195461848	18.18859978
0.054928705	0.190469395	18.52209978
0.055960085	0.185963661	18.85549977
0.056997135	0.181386246	19.18899977
