-1.003758788	0.021142136	0
-1.002622485	0.020315597	10.99950002
-1.000635982	0.019168746	30.99750006
-0.998639762	0.018417791	50.9954001
-0.996612906	0.017816537	70.99390013
-0.994619846	0.017318003	90.99250017
-0.992587686	0.016882197	110.9911002
-0.990552187	0.01653733	130.9893002
-0.988582671	0.016194912	150.9875003
-0.986532331	0.015900053	170.9858003
-0.984575391	0.01563838	190.9843004
-0.982583523	0.015406681	210.9830004
-0.980572522	0.015190736	230.9812004
-0.978607178	0.01496105	250.9795005
-0.976585448	0.014781713	270.9778005
-0.97458303	0.014607627	290.9761005
-0.972600698	0.014447625	310.9745006
-0.970595956	0.014294096	330.9728006
-0.968585014	0.014181661	350.9711007
-0.966636598	0.014065778	370.9694007
-0.964592755	0.013986109	390.9677007
-0.962574303	0.013867973	410.9665008
-0.96059829	0.013784889	430.9648008
-0.958597839	0.013702556	450.9631008
-0.956568837	0.013617948	470.9612009
-0.954587579	0.013532693	490.9595009
-0.952593565	0.013455478	510.957801
-0.950643063	0.013400389	530.956401
-0.948611856	0.013355665	550.954501
-0.946612418	0.013300428	570.9528011
-0.944600403	0.01324803	590.9513011
-0.942597806	0.013208025	610.9498011
-0.940604925	0.013190991	630.9482012
-0.938589752	0.013163847	650.9465012
-0.936580837	0.013110189	670.9448012
-0.934557021	0.013057078	690.9431013
-0.93258208	0.013015411	710.9412013
-0.930565774	0.01296992	730.9398014
-0.928583562	0.012938524	750.9381014
-0.926641405	0.01288755	770.9364014
-0.924608111	0.012891901	790.9347015
-0.922621608	0.012860652	810.9332015
-0.9205755	0.012830853	830.9315015
-0.918563485	0.012803153	850.9301016
-0.916591644	0.012773433	870.9282016
-0.91456908	0.012771253	890.9265017
-0.91258347	0.012748978	910.9248017
-0.910604239	0.012714408	930.9231017
-0.908607125	0.012689746	950.9216018
-0.906588614	0.012669799	970.9198018
-0.904574454	0.012649772	990.9183018
-0.902582467	0.012619339	1010.916802
-0.900616109	0.01257059	1030.915002
-0.898588121	0.01256961	1050.913502
-0.896587729	0.012548281	1070.911802
-0.894603312	0.012525476	1090.910102
-0.892643213	0.012499137	1110.908302
-0.890613139	0.012459017	1130.906502
-0.888594627	0.012445369	1150.905102
-0.886639774	0.012415163	1170.903402
-0.884577811	0.012387727	1190.901902
-0.882598698	0.01236278	1210.900202
-0.880618572	0.012336514	1230.898502
-0.878606439	0.012294894	1250.897102
-0.876562536	0.012244042	1270.895402
-0.874595106	0.012195738	1290.893502
-0.872586131	0.012178136	1310.891802
-0.870620787	0.012142662	1330.890102
-0.868645787	0.012109383	1350.888703
-0.866642177	0.012074551	1370.886803
-0.864642918	0.012052691	1390.885303
-0.862565041	0.012041927	1410.883803
-0.860583782	0.011997102	1430.882103
-0.858610988	0.011957893	1450.880503
-0.856579781	0.011913293	1470.878803
-0.854602695	0.011867758	1490.877103
-0.852591693	0.011838145	1510.875403
-0.850603044	0.011780525	1530.873503
-0.84863019	0.011741161	1550.872103
-0.846578777	0.0116996	1570.870403
-0.844667494	0.0116402	1590.868903
-0.842617273	0.011606502	1610.867203
-0.840651989	0.011563087	1630.865503
-0.838628232	0.011525197	1650.864103
-0.83662039	0.011521154	1670.862403
-0.834580779	0.011470788	1690.860503
-0.832591951	0.011433909	1710.858803
-0.830618143	0.011387484	1730.857103
-0.82857424	0.011346727	1750.855703
-0.826558948	0.011309725	1770.853803
-0.824607432	0.011242675	1790.852303
-0.822611272	0.011205689	1810.850803
-0.820596039	0.011173841	1830.849103
-0.818652987	0.011130255	1850.847503
-0.816655695	0.011085269	1870.845803
-0.81461823	0.011044505	1890.844104
-0.812598586	0.01101045	1910.842404
-0.810648143	0.010973446	1930.840604
-0.808596849	0.010941991	1950.839104
-0.806650519	0.010909156	1970.837404
-0.804608703	0.01086414	1990.835904
-0.802621067	0.010825182	2010.834304
-0.800634503	0.010795009	2030.832504
